id,hic_lab_or,hic_tp_pct,hic_tp_cat,hic_tp_num,hic_p_tn,hic_np_tn,hic_pp_tn,area_ha,id_pk,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6,area_m2,NOMBRE_HUM,COD_IHA
26815,"1520_38,1430_15,13101_10","1520_38,1430_15,1310_10","1520*,1430,1310",3,1,2,0,137.894999999111747,862012,1520_38,1430_15,3,13101_10,,,,138.000,Barranco del Agua,IHA614023
164576,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,74.890000001617011,862014,1520_38,13101_10,2,,,,,74.947,Saladar del Margen,IHA614009
158271,"1430_100,62201_72,15101_25","1510_25,6220_72,1430_100","1510*,6220*,1430",3,2,1,0,2947.289999999999964,850842,1430_100,62201_72,3,15101_25,,,,2949.566,Saladar del Margen,IHA614009
141225,"14100_100,62200_25,15100_25","6220_25,1510_25,1410_100","6220*,1510*,1410",3,2,1,0,1404.869999999999891,851093,14100_100,62200_25,3,15100_25,,,,1405.610,Salar de los Canos,IHA611018
525466,"62201_72,1430_50,15101_25","1510_25,1430_50,6220_72","1510*,1430,6220*",3,2,1,0,100496.574999999997090,851182,62201_72,1430_50,3,15101_25,,,,100573.789,Saladar del Margen,IHA614009
503281,"62201_50,15101_25,14201_25","6220_50,1510_25,1420_25","6220*,1510*,1420",3,2,1,0,896.439999999521206,851398,62201_50,15101_25,3,14201_25,,,,72.711,Saladar del Margen,IHA614009
160008,"1430_65,22600_25,15100_25,62200_5","1430_65,1510_25,6220_5,2260_25","1430,1510*,6220*,2260",4,2,2,1,4844.095000000000255,851655,1430_65,22600_25,4,15100_25,62200_5,,,4847.815,Ribera de la Algaida,IHA611010
158234,"1430_100,62201_72,15101_25","1510_25,6220_72,1430_100","1510*,6220*,1430",3,2,1,0,490.035000007603117,851639,1430_100,62201_72,3,15101_25,,,,490.411,Saladar del Margen,IHA614009
530079,"62201_72,15101_25","1510_25,6220_72","1510*,6220*",2,2,0,0,1686.319999999999936,853306,62201_72,15101_25,2,,,,,552.542,Saladar del Margen,IHA614009
518277,"62201_72,15101_25,1430_15,1520_12","1430_15,1510_25,6220_72,1520_12","1430,1510*,6220*,1520*",4,3,1,0,63.884999999599529,873683,62201_72,15101_25,4,1430_15,1520_12,,,63.934,Saladar del Margen,IHA614009
141175,"14100_0,62201_0,15100_0,14200_0","1510_0,1410_0,1420_0,6220_0","1510*,1410,1420,6220*",4,2,2,0,3304.014999999999873,852132,14100_0,62201_0,4,15100_0,14200_0,,,3264.963,Río Antas,IHA611017
501579,"62201_50,14201_25,15101_25","1510_25,1420_25,6220_50","1510*,1420,6220*",3,2,1,0,5009.474999979999666,852072,62201_50,14201_25,3,15101_25,,,,5013.343,Saladar del Margen,IHA614009
141173,"14100_0,62201_0,15100_0,14200_0","1420_0,1410_0,6220_0,1510_0","1420,1410,6220*,1510*",4,2,2,0,7141.684999989999596,852133,14100_0,62201_0,4,15100_0,14200_0,,,1043.484,Río Antas,IHA611017
525472,"62201_72,1430_50,15101_25","1430_50,6220_72,1510_25","1430,6220*,1510*",3,2,1,0,16925.560000000001310,852576,62201_72,1430_50,3,15101_25,,,,16938.605,Saladar del Margen,IHA614009
164621,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,171.100000003131584,863450,1520_38,13101_10,2,,,,,171.230,Barranco del Agua,IHA614023
160944,1520_12,1520_12,1520*,1,1,0,0,1382.055000000000064,863568,1520_12,,1,,,,,1117.822,Cola del Embalse del Negratín,IHA614010
154848,1520_38,1520_38,1520*,1,1,0,0,133.054999999281733,863634,1520_38,,1,,,,,133.158,Saladar del Margen,IHA614009
161428,"15101_100,62201_72,13101_5","1510_100,6220_72,1310_5","1510*,6220*,1310",3,2,1,0,8806.999999989999196,853282,15101_100,62201_72,3,13101_5,,,,8813.930,Humedales de Baza,IHA614025
503214,"62201_50,14201_25,15101_25","1510_25,1420_25,6220_50","1510*,1420,6220*",3,2,1,0,779.269999999728725,853434,62201_50,14201_25,3,15101_25,,,,779.872,Saladar del Margen,IHA614009
34882,"62201_50,14201_25,15101_25","1510_25,1420_25,6220_50","1510*,1420,6220*",3,2,1,0,40847.300000000002910,853685,62201_50,14201_25,3,15101_25,,,,10136.142,Saladar del Margen,IHA614009
158245,"1430_100,62201_72,15101_25","1430_100,6220_72,1510_25","1430,6220*,1510*",3,2,1,0,223.770000001160668,853724,1430_100,62201_72,3,15101_25,,,,223.942,Saladar del Margen,IHA614009
141671,"14101_100,62201_72,15101_50","1510_50,6220_72,1410_100","1510*,6220*,1410",3,2,1,0,4041.959999990000142,853792,14101_100,62201_72,3,15101_50,,,,4045.142,Humedales de Baza,IHA614025
161172,"15101_100,62201_72,13101_5","1510_100,6220_72,1310_5","1510*,6220*,1310",3,2,1,0,8140.450000009999712,854173,15101_100,62201_72,3,13101_5,,,,8095.633,Humedales de Baza,IHA614025
164379,1520_38,1520_38,1520*,1,1,0,0,151.745000000695001,863751,1520_38,,1,,,,,151.861,Barranco del Agua,IHA614023
161431,"15101_100,62201_72,13101_5","1310_5,6220_72,1510_100","1310,6220*,1510*",3,2,1,0,7314.330000019999716,854439,15101_100,62201_72,3,13101_5,,,,4260.452,Humedales de Baza,IHA614025
530077,"62201_72,15101_25","6220_72,1510_25","6220*,1510*",2,2,0,0,1879.664999990000069,854647,62201_72,15101_25,2,,,,,393.747,Saladar del Margen,IHA614009
244399,"52200_100,53305_50,15100_5,1430_5,14200_5","1430_5,1420_5,1510_5,5330_50,5220_100","1430,1420,1510*,5330,5220*",5,2,3,0,7960.219999979999557,857288,52200_100,53305_50,5,15100_5,1430_5,14200_5,,2250.326,Salar de los Canos,IHA611018
158281,"1430_100,62201_72,15101_25","1430_100,1510_25,6220_72","1430,1510*,6220*",3,2,1,0,8695.694999990000724,854821,1430_100,62201_72,3,15101_25,,,,6878.407,Saladar del Margen,IHA614009
353674,"62200_25,15100_5,1430_5","1430_5,6220_25,1510_5","1430,6220*,1510*",3,2,1,0,4296.395000000000437,854985,62200_25,15100_5,3,1430_5,,,,4299.700,Ribera de la Algaida,IHA611010
164595,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,76.504999998839324,862714,1520_38,13101_10,2,,,,,76.564,Saladar del Margen,IHA614009
160534,1520_12,1520_12,1520*,1,1,0,0,131.995000001198491,862721,1520_12,,1,,,,,132.099,Cola del Embalse del Negratín,IHA614010
164383,1520_38,1520_38,1520*,1,1,0,0,124.440000000062867,862725,1520_38,,1,,,,,124.535,Barranco del Agua,IHA614023
519389,"62201_72,15100_50,14200_5","1510_50,6220_72,1420_5","1510*,6220*,1420",3,2,1,0,5282.054999990000397,855968,62201_72,15100_50,3,14200_5,,,,5284.860,Río Antas,IHA611017
17200,"62201_50,14201_25,15101_25","6220_50,1420_25,1510_25","6220*,1420,1510*",3,2,1,0,103.035000003004683,855631,62201_50,14201_25,3,15101_25,,,,103.115,Saladar del Margen,IHA614009
525469,"62201_72,1430_50,15101_25","1430_50,1510_25,6220_72","1430,1510*,6220*",3,2,1,0,3073.734999989999778,855815,62201_72,1430_50,3,15101_25,,,,3076.105,Saladar del Margen,IHA614009
25437,1520_12,1520_12,1520*,1,1,0,0,2003.019999999999982,862825,1520_12,,1,,,,,2004.604,Cola del Embalse del Negratín,IHA614010
164385,1520_38,1520_38,1520*,1,1,0,0,159.925000001059374,862855,1520_38,,1,,,,,160.047,Barranco del Agua,IHA614023
164619,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,74.125000000378350,862856,1520_38,13101_10,2,,,,,74.182,Barranco del Agua,IHA614023
164231,1520_38,1520_38,1520*,1,1,0,0,62.484999999180438,861920,1520_38,,1,,,,,62.533,Saladar del Margen,IHA614009
529299,"62201_72,15100_25","1510_25,6220_72","1510*,6220*",2,2,0,0,15917.334999999999127,856559,62201_72,15100_25,2,,,,,15925.736,Salar de los Canos,IHA611018
423971,"62201_100,53305_12,15101_5,1430_5","1510_5,1430_5,5330_12,6220_100","1510*,1430,5330,6220*",4,2,2,0,33003.705000000001746,856642,62201_100,53305_12,4,15101_5,1430_5,,,20165.134,Río Antas,IHA611017
141677,"14101_100,62201_72,15101_25","1410_100,1510_25,6220_72","1410,1510*,6220*",3,2,1,0,12749.079999999999927,856720,14101_100,62201_72,3,15101_25,,,,12758.830,Barranco del Agua,IHA614023
158284,"1430_100,62201_72,15101_25","1510_25,1430_100,6220_72","1510*,1430,6220*",3,2,1,0,5057.015000000000327,856738,1430_100,62201_72,3,15101_25,,,,4130.934,Saladar del Margen,IHA614009
544677,"62201_72,62200_25,15100_25","1510_25,6220_97","1510*,6220*",2,2,0,0,2124.950000010000167,856796,62201_72,62200_25,3,15100_25,,,,2126.082,Salar de los Canos,IHA611018
26309,1520_38,1520_38,1520*,1,1,0,0,397.420000000095570,856925,1520_38,,1,,,,,397.727,Saladar del Margen,IHA614009
244454,"52200_100,53305_50,15101_5,1430_5,14201_5","5330_50,1420_5,1510_5,5220_100,1430_5","5330,1420,1510*,5220*,1430",5,2,3,0,5325.990000009999676,857100,52200_100,53305_50,5,15101_5,1430_5,14201_5,,510.454,Salar de los Canos,IHA611018
242672,"52200_100,22600_25,2230_5,15100_5,1430_5,14200_1","1430_5,2260_25,2230_5,5220_100,1420_1,1510_5","1430,2260,2230,5220*,1420,1510*",6,2,4,2,16469.895000000000437,857143,52200_100,22600_25,6,2230_5,15100_5,1430_5,14200_1,16482.527,Ribera de la Algaida,IHA611010
238288,"52200_100,53305_50,15101_5,1430_5,14201_5","1420_5,5330_50,5220_100,1430_5,1510_5","1420,5330,5220*,1430,1510*",5,2,3,0,3353.264999989999978,857198,52200_100,53305_50,5,15101_5,1430_5,14201_5,,2360.908,Salar de los Canos,IHA611018
251852,"52201_100,14200_5,1430_5,15100_5","1420_5,1430_5,1510_5,5220_100","1420,1430,1510*,5220*",4,2,2,0,9511.760000009999203,857207,52201_100,14200_5,4,1430_5,15100_5,,,2419.040,Charcones de Punta Entinas,IHA611001
251896,"52201_100,53305_50,15101_5,1430_5,14201_5","1430_5,5330_50,1510_5,1420_5,5220_100","1430,5330,1510*,1420,5220*",5,2,3,0,2735.005000000000109,857371,52201_100,53305_50,5,15101_5,1430_5,14201_5,,16.937,Salar de los Canos,IHA611018
251895,"52201_100,53305_50,15101_5,1430_5,14201_5","1420_5,5220_100,1510_5,5330_50,1430_5","1420,5220*,1510*,5330,1430",5,2,3,0,10873.430000000000291,857491,52201_100,53305_50,5,15101_5,1430_5,14201_5,,10219.035,Salar de los Canos,IHA611018
244495,"52200_100,53305_50,62201_14,62200_13,15101_5","1510_5,5330_50,5220_100,6220_27","1510*,5330,5220*,6220*",4,3,1,0,618.094999999257311,858876,52200_100,53305_50,5,62201_14,62200_13,15101_5,,222.924,Salar de los Canos,IHA611018
251113,"52200_50,53302_24,53305_24,62201_14,62200_13,15101_5","6220_27,5220_50,5330_48,1510_5","6220*,5220*,5330,1510*",4,3,1,0,35324.264999999999418,858057,52200_50,53302_24,6,53305_24,62201_14,62200_13,15101_5,35342.840,Salar de los Canos,IHA611018
26739,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,130.860000000030254,863541,1520_38,13101_10,2,,,,,130.960,Saladar del Margen,IHA614009
47382,"52200_0,53302_0,53305_0,62201_0,62200_0,15100_0","6220_0,5330_0,5220_0,1510_0","6220*,5330,5220*,1510*",4,3,1,0,1484.269999999999982,858329,52200_0,53302_0,6,53305_0,62201_0,62200_0,15100_0,1387.989,Río Antas,IHA611017
163228,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,169.225000003079202,863018,1520_38,13101_10,2,,,,,169.355,Saladar del Margen,IHA614009
242674,"52200_100,53302_100,53305_100,62201_14,62200_13,15100_5","1510_5,6220_27,5220_100,5330_100","1510*,6220*,5220*,5330",4,3,1,0,702.680000006499540,858684,52200_100,53302_100,6,53305_100,62201_14,62200_13,15100_5,703.053,Salar de los Canos,IHA611018
21408,"52200_100,62200_25,15100_5,1430_5","1430_5,6220_25,5220_100,1510_5","1430,6220*,5220*,1510*",4,3,1,0,6857.784999999999854,858805,52200_100,62200_25,4,15100_5,1430_5,,,6863.056,Ribera de la Algaida,IHA611010
251110,"52200_50,22600_25,62200_5,15100_5,1430_5","5220_50,2260_25,1510_5,1430_5,6220_5","5220*,2260,1510*,1430,6220*",5,3,2,1,358587.924999999988358,858816,52200_50,22600_25,5,62200_5,15100_5,1430_5,,358863.457,Ribera de la Algaida,IHA611010
246776,"52200_100,62201_14,62200_13,53305_12,15100_5","6220_27,5220_100,1510_5,5330_12","6220*,5220*,1510*,5330",4,3,1,0,4380.375000000000000,859375,52200_100,62201_14,5,62200_13,53305_12,15100_5,,4382.680,Salar de los Canos,IHA611018
156948,"1520_12,13101_10","1310_10,1520_12","1310,1520*",2,1,1,0,144.895000003098971,863025,1520_12,13101_10,2,,,,,145.006,Saladar del Margen,IHA614009
249782,"52200_25,53305_24,62201_14,62200_13,15100_5","1510_5,5330_24,5220_25,6220_27","1510*,5330,5220*,6220*",4,3,1,0,119449.365000000005239,859032,52200_25,53305_24,5,62201_14,62200_13,15100_5,,119512.575,Salar de los Canos,IHA611018
153855,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,93.059999997172270,863027,1520_38,13101_10,2,,,,,93.131,Saladar del Margen,IHA614009
300769,"53305_25,52200_25,62201_14,62200_13,15100_5","5330_25,5220_25,1510_5,6220_27","5330,5220*,1510*,6220*",4,3,1,0,165445.845000000001164,859234,53305_25,52200_25,5,62201_14,62200_13,15100_5,,135784.656,Río Antas,IHA611017
250891,"52200_50,53305_24,53302_24,62201_14,62200_13,15100_5","6220_27,5220_50,5330_48,1510_5","6220*,5220*,5330,1510*",4,3,1,0,4872.604999989999669,859491,52200_50,53305_24,6,53302_24,62201_14,62200_13,15100_5,4875.165,Salar de los Canos,IHA611018
354090,"62200_25,52200_25,15100_5,1430_5","6220_25,1510_5,5220_25,1430_5","6220*,1510*,5220*,1430",4,3,1,0,81888.850000000005821,859537,62200_25,52200_25,4,15100_5,1430_5,,,81951.709,Ribera de la Algaida,IHA611010
240364,"52200_100,22600_25,62200_5,2230_5,15100_5,1430_5","2260_25,2230_5,6220_5,1510_5,1430_5,5220_100","2260,2230,6220*,1510*,1430,5220*",6,3,3,2,9805.849999989999560,859781,52200_100,22600_25,6,62200_5,2230_5,15100_5,1430_5,9813.369,Ribera de la Algaida,IHA611010
137064,"1210_55,52200_50,22600_25,62200_5,15100_5,1430_5","6220_5,1430_5,2260_25,1210_55,5220_50,1510_5","6220*,1430,2260,1210,5220*,1510*",6,3,3,1,1249.069999999999936,859600,1210_55,52200_50,6,22600_25,62200_5,15100_5,1430_5,1250.029,Ribera de la Algaida,IHA611010
244734,"52200_100,53305_50,62201_14,62200_13,15101_5","5220_100,5330_50,6220_27,1510_5","5220*,5330,6220*,1510*",4,3,1,0,5519.375000019999788,859617,52200_100,53305_50,5,62201_14,62200_13,15101_5,,1161.933,Salar de los Canos,IHA611018
249677,"52200_25,53305_24,53304_24,62201_14,62200_13,15101_5","5220_25,1510_5,6220_27,5330_48","5220*,1510*,6220*,5330",4,3,1,0,4308.670000009999967,859670,52200_25,53305_24,6,53304_24,62201_14,62200_13,15101_5,4310.957,Salar de los Canos,IHA611018
241076,"52200_25,62201_14,62200_13,15101_5","5220_25,6220_27,1510_5","5220*,6220*,1510*",3,3,0,0,32624.275000000001455,859778,52200_25,62201_14,4,62200_13,15101_5,,,15159.993,Salar de los Canos,IHA611018
249800,"52200_25,53305_24,62201_14,62200_13,15101_5","5330_24,6220_27,5220_25,1510_5","5330,6220*,5220*,1510*",4,3,1,0,69932.445000000006985,859832,52200_25,53305_24,5,62201_14,62200_13,15101_5,,69969.601,Salar de los Canos,IHA611018
245890,"52200_100,62200_25,15100_5,1430_5","1510_5,1430_5,6220_25,5220_100","1510*,1430,6220*,5220*",4,3,1,0,8803.034999999999854,859930,52200_100,62200_25,4,15100_5,1430_5,,,6101.424,Ribera de la Algaida,IHA611010
245891,"52200_100,62200_25,15100_5,1430_5","1430_5,1510_5,6220_25,5220_100","1430,1510*,6220*,5220*",4,3,1,0,13724.504999999999200,860076,52200_100,62200_25,4,15100_5,1430_5,,,7930.312,Ribera de la Algaida,IHA611010
156838,"1520_12,13101_10","1520_12,1310_10","1520*,1310",2,1,1,0,118.124999997351551,860241,1520_12,13101_10,2,,,,,118.216,Saladar del Margen,IHA614009
241691,"52200_100,62200_25,15100_5,1430_5","1430_5,6220_25,5220_100,1510_5","1430,6220*,5220*,1510*",4,3,1,0,9791.869999979999193,860294,52200_100,62200_25,4,15100_5,1430_5,,,9799.381,Ribera de la Algaida,IHA611010
54952,"53305_50,52200_25,62201_14,62200_13,15100_5","1510_5,5220_25,6220_27,5330_50","1510*,5220*,6220*,5330",4,3,1,0,64664.574999999997090,860343,53305_50,52200_25,5,62201_14,62200_13,15100_5,,12654.723,Río Antas,IHA611017
295169,"53305_100,53302_100,52200_100,62201_14,62200_13,15100_5","1510_5,5330_100,6220_27,5220_100","1510*,5330,6220*,5220*",4,3,1,0,6633.119999999999891,860547,53305_100,53302_100,6,52200_100,62201_14,62200_13,15100_5,6636.640,Salar de los Canos,IHA611018
249783,"52200_25,53305_24,62201_14,62200_13,15100_5","5220_25,1510_5,5330_24,6220_27","5220*,1510*,5330,6220*",4,3,1,0,530.555000004194426,860595,52200_25,53305_24,5,62201_14,62200_13,15100_5,,530.836,Salar de los Canos,IHA611018
295207,"53305_100,53302_100,52200_100,62201_14,62200_13,15101_5","5330_100,6220_27,5220_100,1510_5","5330,6220*,5220*,1510*",4,3,1,0,4151.234999999999673,860739,53305_100,53302_100,6,52200_100,62201_14,62200_13,15101_5,4153.438,Salar de los Canos,IHA611018
47719,"52200_100,62201_14,62200_13,53305_12,53302_12,15101_5","5330_24,6220_27,5220_100,1510_5","5330,6220*,5220*,1510*",4,3,1,0,787.584999997317709,860784,52200_100,62201_14,6,62200_13,53305_12,53302_12,15101_5,788.003,Salar de los Canos,IHA611018
251883,"52201_100,22600_25,62200_5,2230_5,15100_5,1430_5","1430_5,6220_5,2260_25,5220_100,2230_5,1510_5","1430,6220*,2260,5220*,2230,1510*",6,3,3,2,1513.225000010000031,860799,52201_100,22600_25,6,62200_5,2230_5,15100_5,1430_5,1514.436,Albufera Nueva,IHA611008
247047,"52200_100,62201_14,62200_13,53305_12,53302_12,15100_5","5330_24,5220_100,6220_27,1510_5","5330,5220*,6220*,1510*",4,3,1,0,26866.544999999998254,860801,52200_100,62201_14,6,62200_13,53305_12,53302_12,15100_5,26880.761,Salar de los Canos,IHA611018
4910,"52200_100,53305_50,62201_14,62200_13,15101_5","1510_5,5220_100,6220_27,5330_50","1510*,5220*,6220*,5330",4,3,1,0,1921.244999999999891,860874,52200_100,53305_50,5,62201_14,62200_13,15101_5,,589.931,Salar de los Canos,IHA611018
18509,"62201_72,1520_12,13101_5","1310_5,1520_12,6220_72","1310,1520*,6220*",3,2,1,0,167.390000002373682,868840,62201_72,1520_12,3,13101_5,,,,167.520,Saladar del Margen,IHA614009
47119,"52200_100,53305_24,53302_24,62201_14,62200_13,15101_5","6220_27,5220_100,5330_48,1510_5","6220*,5220*,5330,1510*",4,3,1,0,2954.719999999999800,860869,52200_100,53305_24,6,53302_24,62201_14,62200_13,15101_5,2956.287,Salar de los Canos,IHA611018
141374,14101_100,1410_100,"1410",1,0,1,0,51.439999999853327,225844,14101_100,,1,,,,,51.468,Río Antas,IHA611017
295168,"53305_100,53302_100,52200_100,62201_14,62200_13,15100_5","5330_100,5220_100,6220_27,1510_5","5330,5220*,6220*,1510*",4,3,1,0,2188.854999990000124,861183,53305_100,53302_100,6,52200_100,62201_14,62200_13,15100_5,39.324,Río Antas,IHA611017
354094,"62200_25,52200_25,15100_5,1430_5","1430_5,1510_5,6220_25,5220_25","1430,1510*,6220*,5220*",4,3,1,0,54332.425000000002910,861178,62200_25,52200_25,4,15100_5,1430_5,,,26876.873,Ribera de la Algaida,IHA611010
164388,1520_38,1520_38,1520*,1,1,0,0,112.365000001663574,861248,1520_38,,1,,,,,112.451,Barranco del Agua,IHA614023
164386,1520_38,1520_38,1520*,1,1,0,0,190.485000000228155,861521,1520_38,,1,,,,,190.631,Barranco del Agua,IHA614023
48247,"52201_100,2250_100,22600_10,15100_5,1430_5,14200_1","2260_10,5220_100,1430_5,2250_100,1510_5,1420_1","2260,5220*,1430,2250*,1510*,1420",6,3,3,1,720.920000004405779,861705,52201_100,2250_100,6,22600_10,15100_5,1430_5,14200_1,521.628,Charcones de Punta Entinas,IHA611001
164226,1520_38,1520_38,1520*,1,1,0,0,61.424999999080320,862098,1520_38,,1,,,,,61.472,Saladar del Margen,IHA614009
164570,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,110.374999998323602,862127,1520_38,13101_10,2,,,,,110.460,Saladar del Margen,IHA614009
164647,"1520_38,1430_15","1430_15,1520_38","1430,1520*",2,1,1,0,77.530000001371377,862171,1520_38,1430_15,2,,,,,77.589,Barranco del Agua,IHA614023
164564,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,129.349999999575090,862189,1520_38,13101_10,2,,,,,129.449,Saladar del Margen,IHA614009
156674,"1520_12,13101_10","1520_12,1310_10","1520*,1310",2,1,1,0,85.640000000144354,862196,1520_12,13101_10,2,,,,,85.706,Saladar del Margen,IHA614009
164573,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,147.385000004628665,862272,1520_38,13101_10,2,,,,,147.498,Saladar del Margen,IHA614009
157993,"1520_12,13101_10","1310_10,1520_12","1310,1520*",2,1,1,0,93.854999998926644,862282,1520_12,13101_10,2,,,,,93.927,Saladar del Margen,IHA614009
26812,"1520_38,1430_15,13101_10","1430_15,1520_38,1310_10","1430,1520*,1310",3,1,2,0,74.009999999634459,862345,1520_38,1430_15,3,13101_10,,,,74.066,Barranco del Agua,IHA614023
164567,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,119.339999999102446,862414,1520_38,13101_10,2,,,,,119.432,Saladar del Margen,IHA614009
164613,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,2490.104999990000124,862463,1520_38,13101_10,2,,,,,1148.863,Barranco del Agua,IHA614023
162760,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,70.774999999778814,862472,1520_38,13101_10,2,,,,,70.829,Saladar del Margen,IHA614009
164222,1520_38,1520_38,1520*,1,1,0,0,51.755000000399299,862477,1520_38,,1,,,,,51.795,Saladar del Margen,IHA614009
164585,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,82.380000001412100,862546,1520_38,13101_10,2,,,,,82.443,Saladar del Margen,IHA614009
150385,1520_12,1520_12,1520*,1,1,0,0,177.195000000392326,862563,1520_12,,1,,,,,177.335,Cola del Embalse del Negratín,IHA614010
163688,1520_20,1520_20,1520*,1,1,0,0,9483.600000029999137,862619,1520_20,,1,,,,,9490.943,Saladar del Margen,IHA614009
163536,1520_12,1520_12,1520*,1,1,0,0,134.340000000662371,863072,1520_12,,1,,,,,134.443,Barranco del Agua,IHA614023
164381,1520_38,1520_38,1520*,1,1,0,0,335.905000004206101,862646,1520_38,,1,,,,,336.162,Barranco del Agua,IHA614023
164389,1520_38,1520_38,1520*,1,1,0,0,432.010000002946413,862664,1520_38,,1,,,,,432.341,Barranco del Agua,IHA614023
139217,1520_38,1520_38,1520*,1,1,0,0,97.420000001003501,862686,1520_38,,1,,,,,6.316,Saladar del Margen,IHA614009
164395,1520_38,1520_38,1520*,1,1,0,0,69.940000000097783,863004,1520_38,,1,,,,,69.994,Barranco del Agua,IHA614023
164396,1520_38,1520_38,1520*,1,1,0,0,52.510000000501741,863110,1520_38,,1,,,,,52.550,Barranco del Agua,IHA614023
164572,"1520_38,13101_10","1520_38,1310_10","1520*,1310",2,1,1,0,56.544999998355053,863299,1520_38,13101_10,2,,,,,56.589,Saladar del Margen,IHA614009
37484,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,65.995000001719461,863307,1520_38,13101_10,2,,,,,66.046,Saladar del Margen,IHA614009
164588,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,82.530000001423758,863314,1520_38,13101_10,2,,,,,82.593,Saladar del Margen,IHA614009
163620,"1520_12,13101_10","1520_12,1310_10","1520*,1310",2,1,1,0,138.464999999323624,863349,1520_12,13101_10,2,,,,,138.571,Saladar del Margen,IHA614009
37747,1520_38,1520_38,1520*,1,1,0,0,59.885000003377215,863432,1520_38,,1,,,,,59.931,Saladar del Margen,IHA614009
164230,1520_38,1520_38,1520*,1,1,0,0,227.864999997629752,863473,1520_38,,1,,,,,228.040,Saladar del Margen,IHA614009
163338,1520_12,1520_12,1520*,1,1,0,0,4644.609999989999778,863513,1520_12,,1,,,,,4648.282,Cola del Embalse del Negratín,IHA614010
26809,"1520_38,1430_15,13101_10","1310_10,1430_15,1520_38","1310,1430,1520*",3,1,2,0,156.115000000441171,863669,1520_38,1430_15,3,13101_10,,,,85.514,Saladar del Margen,IHA614009
149434,1520_12,1520_12,1520*,1,1,0,0,383.845000001934807,863754,1520_12,,1,,,,,384.141,Saladar del Margen,IHA614009
530135,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,148.035000000327130,870681,62201_72,1520_38,2,,,,,148.149,Saladar del Margen,IHA614009
525164,"62201_72,1430_15,1520_12","1520_12,6220_72,1430_15","1520*,6220*,1430",3,2,1,0,405638.950000000069849,866323,62201_72,1430_15,3,1520_12,,,,319895.377,Barranco del Agua,IHA614023
532250,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,166377.045000000012806,867414,62201_72,1520_38,2,,,,,121954.383,Barranco del Agua,IHA614023
531219,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,172494.635000000009313,869512,62201_72,1520_12,2,,,,,86281.222,Saladar del Margen,IHA614009
525082,"62201_72,1430_15,1520_12","6220_72,1520_12,1430_15","6220*,1520*,1430",3,2,1,0,82210.904999999998836,869827,62201_72,1430_15,3,1520_12,,,,18758.844,Saladar del Margen,IHA614009
531147,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,36246.099999999998545,869859,62201_72,1520_12,2,,,,,33815.430,Saladar del Margen,IHA614009
531124,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,167564.910000000003492,869933,62201_72,1520_12,2,,,,,60194.362,Saladar del Margen,IHA614009
18559,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,73.924999999941789,870060,62201_72,1520_12,2,,,,,73.982,Saladar del Margen,IHA614009
532703,"62201_72,1520_38,1430_15","1430_15,1520_38,6220_72","1430,1520*,6220*",3,2,1,0,3924.070000000000164,870070,62201_72,1520_38,3,1430_15,,,,3927.066,Barranco del Agua,IHA614023
530961,"62201_72,1520_38","1520_38,6220_72","1520*,6220*",2,2,0,0,21379.634999999998399,870240,62201_72,1520_38,2,,,,,8797.094,Saladar del Margen,IHA614009
18561,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,117.495000001009331,870645,62201_72,1520_12,2,,,,,117.586,Saladar del Margen,IHA614009
530605,"62201_72,1520_12,13101_5","1310_5,1520_12,6220_72","1310,1520*,6220*",3,2,1,0,61.185000000979059,870934,62201_72,1520_12,3,13101_5,,,,61.232,Saladar del Margen,IHA614009
531127,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,641597.344999999972060,871072,62201_72,1520_12,2,,,,,274793.638,Saladar del Margen,IHA614009
